run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.r2_cv_std,metrics.mae_test,metrics.rmse_test,metrics.r2_train,metrics.mape_test,metrics.r2_cv_mean,metrics.r2_test,params.n_features,params.sklearn_version,params.random_state,params.rows_clean,params.model,tags.mlflow.source.git.commit,tags.mlflow.user,tags.mlflow.source.name,tags.mlflow.runName,tags.mlflow.source.type
1a2afdad430f42fdaaaed5e2da754fdb,1,FINISHED,file:D:/_DEV/_Projets_Jedha/01_CDSD/jedha-getaround-project/mlruns/1/1a2afdad430f42fdaaaed5e2da754fdb/artifacts,2026-08-28 10:17:23.167000+00:00,2026-08-28 10:17:32.428000+00:00,0.0322923374155314,10.485825920586535,16.329256742796392,0.8880419769766609,13.694213720520837,0.7697606622007298,0.7563319768970691,59,1.7.2,42,4841,Gradient Boosting,18b94332ff487f47defeca7a1c002456bc96062a,Emeline,src/train_model.py,Gradient Boosting,LOCAL
19f927daa1c141ec87f46a70b93b4c07,1,FINISHED,file:D:/_DEV/_Projets_Jedha/01_CDSD/jedha-getaround-project/mlruns/1/19f927daa1c141ec87f46a70b93b4c07/artifacts,2026-08-27 09:45:49.500000+00:00,2026-08-27 09:45:55.036000+00:00,0.035009332693754086,10.909966323853581,16.655446875570203,0.7981871710544157,14.773136230442477,0.7478922183600087,0.7464998129729468,59,1.7.2,42,4841,Gradient Boosting,6078ffa4651a678762d814366d89705f1b630771,Emeline,src/train_model.py,Gradient Boosting,LOCAL
